,customer_id,balance_account,purchases_amount,paid_advance,full_purchases,balance_frequency_update,installments,purchases_frequency,full_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,nr_cash_advances,nr_purchases,credit_limit,fixed_rate_period,payments,min_payments,full_payment_prc
143,nRmuvo2pyupuXdXd,117.205812,215.0,0.0,215.0,0.818182,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,1750.0,12.0,86.403222,182.994424,0.0
144,zMk7GBghXVXeGBB4,1300.593766,0.0,513.664928,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,3.0,0.0,3000.0,12.0,386.660071,396.635432,0.0
145,u3fyLifrcl27laZF,1.600479,513.24,0.0,0.0,0.181818,513.24,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,12.0,363.735397,148.93510315583572,0.0
146,IEAfmJND8P9hbhrD,465.003141,500.0,0.0,500.0,1.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,1000.0,9.0,109.818409,357.651724,0.0
147,G6WRkR88SxwkYopX,12.169653,187.32,0.0,0.0,1.0,187.32,1.0,0.0,1.0,0.0,0.0,12.0,2000.0,12.0,182.885361,162.175616,1.0
148,dqaH0vIElUb5V8FA,6629.045062,0.0,12178.96258,0.0,1.0,0.0,0.0,0.0,0.0,0.833333,31.0,0.0,8000.0,12.0,10117.7115,2189.436372,0.0
149,BjOaG9oObG0T9PwJ,16.371699,190.0,0.0,0.0,0.3,190.0,0.2,0.0,0.2,0.0,0.0,3.0,4000.0,10.0,322.1144680000001,139.674841,0.5
150,xHwgOCVQTsw0bpC6,3270.441222,848.0,0.0,848.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,4500.0,12.0,1143.616386,1134.793009,0.0
151,Iifxdb4OB2qrRN4L,403.816601,3431.0,0.0,0.0,0.9,3431.0,0.9,0.0,0.8,0.0,0.0,15.0,10000.0,10.0,2370.440541,139.047088,0.7
152,mcyq1fu6cYr92n8C,17.097058999999998,306.25,0.0,0.0,0.333333,306.25,0.777778,0.0,0.666667,0.0,0.0,7.0,1500.0,9.0,711.607214,41.249133,0.25
153,wtIkcUp3eU2Z7Oaq,9.052765,172.0,0.0,172.0,0.272727,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,6000.0,12.0,179.64419099999995,118.316999,0.0
154,F3X5o767O0IDcT9S,4761.19131,4085.81,4023.466646,3157.31,0.833333,928.5,0.833333,0.5,0.5,0.333333,11.0,31.0,7500.0,6.0,1266.516033,1834.821306,0.0
155,QnU7gxwgO7Gpe1V1,1968.876429,0.0,1803.8710260000007,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,7.0,0.0,10500.0,12.0,596.4257230000002,577.185775,0.0
156,O0EBAdFhr7Gu9SXS,6032.740390999998,7553.48,0.0,2643.53,1.0,4909.95,0.916667,0.75,1.0,0.0,0.0,85.0,13500.0,12.0,5377.338091,1365.123434,0.0
157,r9vFx8XKLKmAr48r,4427.994044,1039.49,621.991582,876.49,1.0,163.0,1.0,0.666667,0.833333,0.416667,7.0,29.0,11500.0,12.0,1110.44826,1028.109548,0.0
158,5WDbeNJgdjc2urs5,492.265287,424.5,0.0,0.0,1.0,424.5,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,12.0,142.12384699999996,292.596739,0.0
159,vNONks0q4gDvDlmv,997.496745,1629.83,276.760257,1629.83,1.0,0.0,0.583333,0.583333,0.0,0.25,5.0,21.0,1200.0,12.0,890.6117539999998,590.889201,0.0
160,mgJEgtmuEETFAsHF,3605.714046,1779.0,0.0,1779.0,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,5000.0,12.0,856.0582800000002,761.012234,0.0
161,1DPaEgKJ54k4DY6q,2948.447663,0.0,1539.285222,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,13.0,0.0,3000.0,12.0,207.448103,13350.55682,0.0
162,MLwxqFAutKaOpS00,566.546048,405.75,1044.651618,313.75,0.909091,92.0,0.5,0.166667,0.416667,0.333333,6.0,12.0,2000.0,12.0,1249.835142,313.052687,0.0
163,Asz4QjKHYImKmDkh,542.8074849999998,220.62,0.0,220.62,1.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,2000.0,12.0,608.782428,166.733071,0.0
164,Pk9tjD8NVLYhiwLu,705.645246,1325.21,0.0,1017.21,1.0,308.0,0.75,0.583333,0.416667,0.0,0.0,14.0,3000.0,12.0,860.2654460000001,227.004657,0.0
165,ViggGLXH0zTRPaU7,434.02839000000006,0.0,998.99144,0.0,0.636364,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,1800.0,12.0,159.573297,122.902765,0.083333
166,cnJd46v90a0afHQJ,973.560975,0.0,2061.53302,0.0,1.0,0.0,0.0,0.0,0.0,0.818182,21.0,0.0,1700.0,11.0,1789.46975,533.405391,0.090909
167,zN8MwZO9D9xS6d3j,2912.2815530000007,1228.07,2784.294727,0.0,1.0,1228.07,1.0,0.0,1.0,0.416667,10.0,111.0,5400.0,12.0,1305.296349,1274.258165,0.0
168,EVbxnFsOFGbEmuTU,5796.622219,423.38,6739.693779000001,223.38,0.875,200.0,0.625,0.25,0.375,0.25,18.0,9.0,8000.0,8.0,813.94163,1523.155003,0.0
169,5Xv9xhXk6gaSmOjg,954.431507,1334.7,90.168062,1334.7,1.0,0.0,1.0,1.0,0.0,0.083333,1.0,13.0,3000.0,12.0,904.68554,250.871811,0.0
170,CzV7WCo5kKDaja2F,2936.43825,2177.32,1935.422714,1919.37,1.0,257.95,0.666667,0.416667,0.416667,0.416667,23.0,16.0,5000.0,12.0,1513.160603,2151.054928,0.0
171,KpEUJJadnkUuRW9A,1150.269979,600.0,1510.632782,600.0,1.0,0.0,0.083333,0.083333,0.0,0.75,15.0,2.0,4000.0,12.0,1622.256987,285.177419,0.0
172,iJMMixnChLFbIusi,2924.640322,0.0,6817.656826,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,10.0,0.0,6500.0,12.0,2455.218599,751.502763,0.0
173,rZ71CM0K80Rktn9M,817.059154,0.0,2135.75811,0.0,0.636364,0.0,0.0,0.0,0.0,0.083333,4.0,0.0,5500.0,12.0,8013.594413,360.414305,0.0
174,JtXdF0mBbfPFcLiW,1827.200326,1325.27,0.0,1161.66,1.0,163.61,0.75,0.5,0.416667,0.0,0.0,21.0,4000.0,12.0,666.371943,531.3033740000002,0.0
175,ASA4KJoS2fQjFYtF,216.64893,4606.71,0.0,3217.43,1.0,1389.28,1.0,0.4,0.7,0.0,0.0,22.0,2000.0,10.0,2251.966666,131.42536299999998,1.0
176,BeFIPP9zkpifwW42,5608.513514,0.0,4362.927953,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,5.0,0.0,11000.0,12.0,1648.391392,1222.355238,0.0
177,UOBh7uWz0obmv4ku,2403.75955,367.16,0.0,367.16,1.0,0.0,0.333333,0.333333,0.0,0.0,0.0,8.0,2600.0,12.0,687.263236,632.040291,0.0
178,XGDFe7EK36CMH6C4,206.978089,0.0,500.665069,0.0,1.0,0.0,0.0,0.0,0.0,0.090909,2.0,0.0,3000.0,11.0,936.856845,163.934517,0.090909
179,MxGr12ahpA9HSb52,1268.809031,17945.0,0.0,17945.0,0.272727,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,18000.0,12.0,50721.48336000001,1149.747342,0.0
180,BboVjFo9u05Pe4He,5718.507585,4717.77,3584.26549,851.58,1.0,3866.19,1.0,0.416667,0.916667,0.5,10.0,85.0,6000.0,12.0,8880.955481,3629.253811,0.0
181,Ndm3cYMyMaUs6OHw,9901.685569,2190.95,1913.350112,832.49,1.0,1358.46,1.0,0.416667,0.916667,0.25,4.0,43.0,11500.0,12.0,2972.248185000001,2849.235124,0.0
182,e521P3itQBoDx4Ah,2.880247,250.0,0.0,250.0,0.181818,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,2000.0,12.0,1401.222628,159.142575,0.0
183,Ouvzlzl9mlCtuCEL,11.250371,141.12,0.0,0.0,0.636364,141.12,0.583333,0.0,0.5,0.0,0.0,7.0,5000.0,12.0,94.386204,89.013323,0.166667
184,00vRnWjtz6lYzZay,1403.597712,1050.83,4083.515108,67.9,1.0,982.93,1.0,0.083333,1.0,0.25,4.0,24.0,5000.0,12.0,4673.520993,982.544984,0.0
185,KsCLiXIDHuUJDrXT,9440.796576,0.0,5831.3780000000015,0.0,1.0,0.0,0.0,0.0,0.0,0.666667,13.0,0.0,13000.0,12.0,2031.387858,2432.132089,0.0
186,qOWJa9mfmfIHc59c,1142.302592,0.0,175.924692,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,5.0,0.0,1200.0,12.0,454.157081,418.981666,0.0
187,rXf0MDebSw9PQiCW,22.987395000000006,200.0,0.0,0.0,0.454545,200.0,0.363636,0.0,0.363636,0.0,0.0,4.0,2000.0,11.0,490.14841,161.906196,0.0
188,UFhN9QfuD3Stfk4j,1174.352352,0.0,166.250847,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2500.0,12.0,253.408681,284.240461,0.0
189,FpKv9JPZplHoME6h,1638.42534,0.0,37.921481,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1800.0,12.0,459.151425,335.813771,0.0
190,EAp4vlPIxpi1WauG,5086.333429,548.89,7298.311320000002,548.89,1.0,0.0,0.166667,0.166667,0.0,0.5,11.0,3.0,8500.0,12.0,7327.589749,1146.630327,0.0
191,mO3N2QFa2YoPQI8o,17.657534,180.25,0.0,0.0,1.0,180.25,1.0,0.0,0.857143,0.0,0.0,7.0,1000.0,7.0,151.467378,96.109484,0.666667
192,9bitcLrnixBpbWbp,2141.6750030000007,0.0,2314.315073,0.0,1.0,0.0,0.0,0.0,0.0,0.222222,4.0,0.0,2500.0,9.0,444.710357,455.578433,0.0
193,nMjDwW1xPTyRxKxZ,1464.636143,0.0,2773.394382,0.0,1.0,0.0,0.0,0.0,0.0,0.25,8.0,0.0,1500.0,12.0,1751.449835,477.001326,0.090909
194,gzw7703EvEjxV9AZ,13968.47957,281.71,2710.679764,8.9,1.0,272.81,0.416667,0.083333,0.333333,0.666667,12.0,9.0,18500.0,12.0,3464.441992,3360.086085000001,0.0
195,Sflt1V4cMDFX0LlF,894.081947,1901.71,206.61878,1853.11,1.0,48.6,0.666667,0.666667,0.416667,0.083333,1.0,33.0,1500.0,12.0,947.130141,220.745296,0.0
196,HGwbp4g49nQxOLg7,1597.521193,211.07,994.167915,0.0,1.0,211.07,0.5,0.0,0.416667,0.083333,1.0,6.0,5000.0,12.0,3187.854069,665.357143,0.0
197,IhNGn7ehWLcnMqvG,539.162731,0.0,1103.30382,0.0,0.625,0.0,0.0,0.0,0.0,0.125,1.0,0.0,1200.0,8.0,360.986284,200.101165,0.0
198,0lu4Oml0ZmO8LzlY,167.35668,288.0,189.705758,288.0,1.0,0.0,0.083333,0.083333,0.0,0.083333,1.0,3.0,6000.0,12.0,292.213876,168.244932,0.0
199,MiZSKvw193W382w0,5719.149672,1611.04,5034.877748,1447.64,1.0,163.4,0.916667,0.333333,0.833333,0.083333,1.0,27.0,9000.0,12.0,4997.3754020000015,1783.558275,0.0
200,ynbuEsz04LZNZ8ne,2939.047848,749.0,7130.160309000001,299.0,1.0,450.0,0.583333,0.166667,0.416667,0.833333,50.0,8.0,5000.0,12.0,4161.642762,972.65285,0.0
201,LLBhpq2GJWnbu2jp,509.900317,21.0,0.0,0.0,0.363636,21.0,0.083333,0.0,0.083333,0.0,0.0,1.0,11500.0,12.0,23150.57184,1863.225391,0.333333
202,aJXEBI5FT723OjqI,460.432607,1009.44,0.0,858.48,1.0,150.96,0.916667,0.583333,0.75,0.0,0.0,25.0,4000.0,12.0,1292.401995,221.145007,0.0
203,9opz8vGutnBZdk43,2722.600219,0.0,234.473649,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,3000.0,12.0,638.102089,653.783205,0.0
204,rYnJcM6avlxiGht0,47.336863,464.95,0.0,134.9,0.909091,330.05,0.75,0.166667,0.416667,0.0,0.0,14.0,1000.0,12.0,424.138187,153.671805,0.454545
205,JVy7Sh5l0vGkSPOL,56.748977,470.38,0.0,365.38,1.0,105.0,1.0,0.916667,0.416667,0.0,0.0,18.0,4500.0,12.0,514.4857900000002,207.790429,0.0
206,KZ4mC5UFhf2Cl0ER,19.991586,144.0,0.0,0.0,0.875,144.0,0.75,0.0,0.625,0.0,0.0,6.0,1500.0,8.0,173.881319,96.495473,0.8
207,qMMz1UBYQHsINhxS,36.412211,343.56,0.0,0.0,0.545455,343.56,0.454545,0.0,0.363636,0.0,0.0,7.0,2000.0,11.0,349.4848120000001,133.622458,0.0
208,GWXA8q9alHKTxuKE,4546.766836,3525.37,0.0,0.0,1.0,3525.37,1.0,0.0,1.0,0.0,0.0,66.0,15000.0,12.0,14083.96809,1442.933291,0.25
209,c9Y9uGhyf2aNmbg0,39.977967,432.05,0.0,432.05,0.3,0.0,0.2,0.2,0.0,0.0,0.0,3.0,10000.0,10.0,1282.534281,55.522218,0.0
210,7HOhsnkABC8pwqQF,1167.045536,294.13,0.0,65.0,1.0,229.13,0.916667,0.083333,0.833333,0.0,0.0,12.0,1500.0,12.0,686.376349,266.50397000000004,0.0
211,ykYF5J4pQsnIgwSP,1844.889665,1848.24,0.0,1848.24,1.0,0.0,0.75,0.75,0.0,0.0,0.0,12.0,3400.0,12.0,1239.278015,427.761699,0.0
212,nyptX811VaFJR6Xf,10.684577,300.0,0.0,0.0,0.181818,300.0,0.25,0.0,0.25,0.0,0.0,3.0,4000.0,12.0,368.807294,133.39029404567185,0.0
213,s7Sr0JVwLhvtxCjk,1338.317684,0.0,1961.77281,0.0,0.909091,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,12.0,2313.97005,398.031823,0.111111
214,HnFbc6BE87PMwugE,991.949111,945.43,0.0,945.43,1.0,0.0,0.583333,0.583333,0.0,0.0,0.0,10.0,1500.0,12.0,1448.269927,1950.911172,0.0
215,Qjbj7w8TJ4BG9EbB,10.035492,0.0,139.113927,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,1000.0,12.0,154.970698,77.402578,0.0
216,LfOpl5msbPYtGUlT,2.3073360000000003,0.0,28.443974,0.0,0.14285699999999998,0.0,0.0,0.0,0.0,0.14285699999999998,1.0,0.0,3000.0,7.0,0.0,59.205978780798894,0.0
217,rKV0v3siLgyTPEmb,2596.455261,0.0,1689.711942,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,3000.0,12.0,714.50351,818.65483,0.0
218,VhMqOLu9cKshRjIp,126.134681,1197.12,0.0,1197.12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,9000.0,12.0,936.326494,180.002457,0.454545
219,gLHYhangLeM9PxFb,3447.523748,6341.55,2307.775197,3232.26,1.0,3109.29,1.0,0.75,1.0,0.5,12.0,118.0,5000.0,12.0,5575.894258,1767.825544,0.0
220,Y54UcGptrhuFVkWq,670.120718,0.0,12281.83439,0.0,1.0,0.0,0.0,0.0,0.0,0.583333,31.0,0.0,1200.0,12.0,12485.43289,591.573521,0.5
221,INcXWJyhgbZy4zdS,2713.833113,317.62,225.464718,0.0,1.0,317.62,0.833333,0.0,0.75,0.083333,1.0,10.0,4500.0,12.0,665.7696900000002,754.751563,0.0
222,94COLGMiVzwzZgiq,2.907271,53.0,0.0,53.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,1.0,1000.0,10.0,239.669232,72.466408,0.0
223,Fpqeh1zJ7dEWqkPe,177.37196699999996,534.0,0.0,0.0,1.0,534.0,0.666667,0.0,0.5,0.0,0.0,8.0,3500.0,12.0,453.357965,194.132474,0.0
224,1hJ2QGDMkJ8CJmrC,11.115883,216.36,0.0,0.0,1.0,216.36,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,199.847489,34.928987,0.555556
225,YAwMBanDscPeBXmF,1565.681099,0.0,321.3591350000001,0.0,1.0,0.0,0.0,0.0,0.0,0.25,3.0,0.0,3500.0,12.0,691.825279,581.481917,0.0
226,h6wXl9JuAzbMcxoh,122.684019,1267.0,0.0,247.88,0.875,1019.12,0.875,0.375,0.75,0.0,0.0,12.0,2500.0,8.0,1263.464175,111.639152,1.0
227,fRYRC8n6wCKVTpn6,4028.714266,3585.75,478.678942,3488.42,1.0,97.33,0.333333,0.333333,0.083333,0.083333,1.0,17.0,6500.0,12.0,6869.557475,976.009981,0.1
228,PhqKk44Ji4v4WFbm,625.1442480000002,958.39,0.0,365.0,1.0,593.39,1.0,0.166667,1.0,0.0,0.0,30.0,4000.0,12.0,881.1598960000001,205.198021,0.0
229,PgKEHENSdS173Ng9,1576.305029,0.0,382.908547,0.0,1.0,0.0,0.0,0.0,0.0,0.416667,6.0,0.0,2500.0,12.0,540.022225,352.883804,0.0
230,asQcqo6jtlbDuJjF,8997.488544,4604.72,1854.533843,4020.33,1.0,584.39,0.916667,0.666667,0.75,0.166667,8.0,46.0,9000.0,12.0,4201.889848,7060.930981999999,0.0
231,ZOA2AiNLImgxKPQa,0.546067,228.0,0.0,0.0,0.090909,228.0,1.0,0.0,0.916667,0.0,0.0,12.0,1000.0,12.0,238.695115,16.127297,0.0
232,8UwpE5WgWceeJtlk,469.319087,383.81,870.533909,0.0,0.818182,383.81,0.583333,0.0,0.5,0.333333,6.0,14.0,1500.0,12.0,57.924613,335.598994,0.0
233,jlEJGKoosJjleV25,389.869208,736.01,501.026763,392.7,0.545455,343.31,1.0,0.333333,1.0,0.166667,5.0,36.0,1200.0,12.0,2635.211405,457.606999,0.090909
234,H65toV2FnHJuGLsl,1930.900813,5616.07,4287.486377,4960.73,0.909091,655.34,0.666667,0.333333,0.25,0.333333,15.0,46.0,5500.0,12.0,10894.444,864.0688949999999,0.111111
235,1t03jR2mu3I7KPwn,1033.346718,0.0,142.12309299999995,0.0,0.875,0.0,0.0,0.0,0.0,0.375,4.0,0.0,1500.0,8.0,1682.814334,249.673023,0.0
236,NFHbQAyzh2y8beZe,1.199105,20.0,0.0,20.0,0.272727,0.0,0.083333,0.083333,0.0,0.0,0.0,1.0,500.0,12.0,182.462948,107.00915,0.0
237,YWO6VRYdZ55hJaUP,477.16584000000006,1342.51,0.0,1072.51,1.0,270.0,0.583333,0.583333,0.083333,0.0,0.0,20.0,8500.0,12.0,1089.226019,211.335301,0.0
238,PKjjNxUUGPlSxLN2,77.684147,431.28,0.0,0.0,1.0,431.28,1.0,0.0,0.875,0.0,0.0,8.0,1000.0,8.0,342.768161,108.523334,0.333333
239,rT4qvRwiea5Rffjr,2344.19277,0.0,1517.268703,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,9.0,0.0,3000.0,12.0,681.4336519999998,592.032785,0.0
240,SLp4AUuoVxY4SwfM,1473.902933,0.0,163.855122,0.0,1.0,0.0,0.0,0.0,0.0,0.333333,4.0,0.0,1500.0,12.0,340.239419,517.593629,0.0
241,OBhpzcnfbl1z29M2,2263.795064,320.0,4510.237702,320.0,0.875,0.0,0.5,0.5,0.0,0.875,15.0,5.0,10000.0,8.0,5215.482972999999,502.888727,0.0
242,H7TMIcaOsbAcRLpL,1140.805503,1296.47,490.16229,1060.24,1.0,236.23,1.0,0.75,0.833333,0.333333,5.0,32.0,1800.0,12.0,287.539782,299.883459,0.0
243,RhTYtbvc8DKvrvq1,814.781581,832.7,757.3750980000002,832.7,1.0,0.0,0.666667,0.666667,0.0,0.333333,7.0,19.0,4000.0,12.0,265.237605,226.573606,0.0
244,pnTVftWF6Ia24YUI,4840.545574,1595.93,4359.32575,1595.93,1.0,0.0,0.454545,0.454545,0.0,0.545455,17.0,25.0,6000.0,11.0,905.844846,2376.919568,0.090909
245,BmaZfJ4PCspTIauk,1784.4472920000005,233.09,4469.29969,233.09,1.0,0.0,0.090909,0.090909,0.0,0.272727,6.0,2.0,3000.0,11.0,6168.238025,695.7131820000002,0.181818
246,1Z2Fr9RQ05p4DJjD,46.996535,0.0,2370.681355,0.0,0.272727,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3500.0,12.0,5679.77259,82.578321,0.0
247,WbzDCrMVNls2mINz,7.20735,152.02,0.0,0.0,0.545455,152.02,0.583333,0.0,0.5,0.0,0.0,7.0,1000.0,12.0,219.445915,99.133361,0.5
248,swQsoiut5ZMzcAw7,376.15858,2724.76,0.0,572.76,1.0,2152.0,1.0,1.0,1.0,0.0,0.0,70.0,8500.0,12.0,2600.70524,190.766768,0.0
249,MLwPsv3e0j7MQ6De,688.993252,803.57,0.0,0.0,1.0,803.57,1.0,0.0,1.0,0.0,0.0,53.0,2000.0,12.0,253.769944,195.362332,0.0
250,RaakJx1cJZeOoSHC,294.720216,1880.0,0.0,0.0,1.0,1880.0,1.0,0.0,0.833333,0.0,0.0,6.0,1000.0,6.0,1479.018473,87.23242900000002,1.0
251,CsuESXcOkmGFGgaL,2414.43578,689.4,1156.608975,689.4,1.0,0.0,1.0,1.0,0.0,0.25,3.0,12.0,8500.0,12.0,1582.886402,610.7586809999998,0.0
252,3jONhsaQTRy4s7ZZ,8781.831676,11674.64,0.0,9400.96,1.0,2273.68,1.0,1.0,0.916667,0.0,0.0,93.0,16000.0,12.0,10377.3612,2372.97281,0.0
253,3zX1bVHEEM5HgOBU,189.11961,429.88,0.0,0.0,1.0,429.88,1.0,0.0,1.0,0.0,0.0,19.0,10000.0,12.0,723.776734,203.340471,0.0
254,klljU9uoHvS5cE6x,8350.145568,1989.28,893.7579029999998,842.8,1.0,1146.48,0.333333,0.166667,0.166667,0.083333,2.0,8.0,14000.0,12.0,4720.900413,2557.044576,0.0
255,S2k16rg3zeIKjYMH,3003.711667,349.45,0.0,0.0,1.0,349.45,0.636364,0.0,0.636364,0.0,0.0,7.0,2750.0,11.0,195.830629,26378.90782,0.0
256,3amqgjpbQj1Cwj2g,506.470396,0.0,6897.966615,0.0,0.555556,0.0,0.0,0.0,0.0,0.222222,2.0,0.0,8500.0,9.0,7313.426958,183.18233,0.333333
257,Jbj9tQYpDBcmCNKZ,3053.311301,1889.8,182.209576,1242.9,1.0,646.9,0.666667,0.583333,0.416667,0.083333,1.0,27.0,8800.0,12.0,1789.4706629999996,988.843416,0.0
258,iwrOGoAd4u6OJCGI,154.416929,483.27,108.462594,483.27,1.0,0.0,0.416667,0.416667,0.0,0.166667,2.0,7.0,500.0,12.0,266.232394,181.91342,0.0
259,8hAMLuP55mRoJp84,6074.986862,1000.0,4360.872498,1000.0,1.0,0.0,0.083333,0.083333,0.0,0.5,7.0,1.0,14000.0,12.0,1365.324882,1766.0557010000002,0.0
260,xj0pGgb1geroOjmx,5547.092593,0.0,3298.958165,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,12000.0,12.0,1786.142816,1351.998523,0.0
261,JJUV0p2qxYgENWUX,2083.900081,0.0,1116.430456,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,6.0,0.0,5500.0,12.0,465.698012,602.277885,0.0
262,gT7eZsScMxA3yt1K,100.418706,1021.13,0.0,0.0,0.909091,1021.13,0.833333,0.0,0.833333,0.0,0.0,10.0,2000.0,12.0,1143.833292,160.392028,1.0
263,Vym0QcC0kLCQlqeR,2270.955171,25.26,452.803657,25.26,1.0,0.0,0.083333,0.083333,0.0,0.25,3.0,1.0,3100.0,12.0,503.196519,815.400611,0.0
264,s5ADS805JZSMWRds,3.750633,159.6,879.373487,0.0,0.181818,159.6,0.166667,0.0,0.083333,0.083333,2.0,2.0,4500.0,12.0,966.963956,14.83825,0.0
265,U7xxw1CkLSNeOlbq,0.0,103.68,0.0,103.68,0.0,0.0,0.111111,0.111111,0.0,0.0,0.0,1.0,2500.0,9.0,230.652819,131.38120099171988,0.0
266,aYPLUHXzudP8iV6L,398.726283,393.49,787.215403,393.49,1.0,0.0,0.166667,0.166667,0.0,0.25,8.0,12.0,600.0,12.0,795.8603889999998,213.548011,0.0
267,0nof3eHdpmAS9nLg,143.55390400000005,1778.76,0.0,726.88,1.0,1051.88,1.0,0.416667,1.0,0.0,0.0,53.0,7000.0,12.0,1303.254323,161.824942,0.583333
268,iMUodHoJozncJpzu,290.079966,550.93,0.0,0.0,1.0,550.93,0.583333,0.0,0.583333,0.0,0.0,17.0,4000.0,12.0,579.8253440000002,454.611106,0.0
269,tmlVGmwM5hY9qUOz,1528.571561,0.0,172.931118,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,1600.0,12.0,353.582373,559.030296,0.0
270,HAKYVBi0fJpfMPPP,1305.883623,0.0,1015.334397,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,8000.0,12.0,1423.232277,265.89954900000004,0.0
271,WSZstpXJQbhT5kKG,2369.91046,916.22,0.0,716.4,1.0,199.82,1.0,1.0,0.083333,0.0,0.0,26.0,6500.0,12.0,795.94344,752.616787,0.0
272,5HAb4zriflDLmBdV,613.2596990000002,0.0,57.112427,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,2.0,0.0,700.0,12.0,241.173093,255.32232,0.0
273,ymgaZplrj91ijcgw,5.644904,47.5,0.0,0.0,0.454545,47.5,0.25,0.0,0.166667,0.0,0.0,3.0,3000.0,12.0,70.55406500000002,42.434715,0.1
274,hcNvtMGwY2NBxTgL,364.150125,0.0,1382.9849800000004,0.0,1.0,0.0,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,12.0,2050.337787,188.947534,0.0
275,blJvK0epWNt3qt1O,0.288293,0.0,606.18161,0.0,0.090909,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,2000.0,12.0,3630.305137,82.240686,0.0
276,S1XLSIzfuyd2c1IR,2.476557,115.7,0.0,115.7,0.166667,0.0,0.333333,0.333333,0.0,0.0,0.0,2.0,4500.0,6.0,0.0,82.48129983717847,0.0
277,mIodLoNgapHvG42g,449.733124,788.58,0.0,0.0,1.0,788.58,0.666667,0.0,0.666667,0.0,0.0,21.0,3000.0,12.0,419.35193,195.196969,0.0
278,j797qSnOA2Emdlsu,198.377577,0.0,3882.683613,0.0,0.636364,0.0,0.0,0.0,0.0,0.25,7.0,0.0,9000.0,12.0,6200.550587,114.23108,0.5
279,2uYC1wbnfTAfND5b,1128.124563,924.6,0.0,0.0,1.0,924.6,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,12.0,1202.711782,1747.037345,0.0
280,ixJV7vls82sUfulI,683.971012,294.0,281.669381,145.0,0.909091,149.0,0.5,0.083333,0.416667,0.166667,2.0,7.0,3500.0,12.0,1578.37444,174.83612,0.1
281,aZBij8m4Bp5xgtKK,1061.439175,0.0,137.757459,0.0,1.0,0.0,0.0,0.0,0.0,0.083333,1.0,0.0,1200.0,12.0,446.265741,238.961902,0.0
282,PmXbyF6bla4k5dWZ,2972.091316,370.4,5078.251311,235.4,1.0,135.0,0.333333,0.25,0.25,0.666667,17.0,6.0,8500.0,12.0,3078.100417,756.141664,0.0
283,JRPhBGCe8a3zUPga,3520.616355,1675.91,10213.65297,947.7,0.9,728.21,0.9,0.2,0.8,0.3,9.0,26.0,10000.0,10.0,3148.054919,819.267218,0.125
284,CmsHaZYWbo4Iiqit,237.393795,1294.97,307.201386,0.0,1.0,1294.97,1.0,0.0,0.916667,0.25,3.0,16.0,2500.0,12.0,1098.051237,166.187653,0.166667
285,RpOrIz357fJ5e3X5,4532.433434000001,1433.26,364.852384,1433.26,1.0,0.0,0.166667,0.166667,0.0,0.083333,1.0,2.0,7000.0,12.0,3039.325393,2172.302786,0.0
286,pjDF4jBqltuEsQpA,83.14828299999998,843.34,0.0,843.34,0.636364,0.0,0.5,0.5,0.0,0.0,0.0,17.0,6500.0,12.0,1024.267592,122.850835,0.5
